RefId,IsBadBuy
12794,5
12795,5
12796,5
12797,5
12798,5
12799,5
12800,5
12801,5
12802,5
12803,5
12804,5
12805,5
12806,5
12807,5
12808,5
12809,5
12810,5
12811,5
12812,5
12813,5
12814,5
12815,5
12816,5
12817,5
12818,5
12819,5
12820,5
12821,5
12822,5
12823,5
12824,5
12825,5
12826,5
12827,5
12828,5
12829,5
12830,5
12831,5
12832,5
12833,5
12834,5
12835,5
12836,5
12837,5
12838,5
12839,5
12840,5
12841,5
12842,4
12843,4
12844,4
12845,1
12846,4
12847,1
12848,4
12849,4
12850,4
12851,1
12852,4
12853,1
12854,4
12855,1
12856,4
12857,4
12858,1
12859,4
12860,1
12861,1
12862,1
12863,1
12864,4
12865,4
12866,4
12867,4
12868,1
12869,4
12870,1
12871,1
12872,4
12873,4
12874,4
12875,1
12876,4
12877,4
12878,4
12879,1
12880,4
12881,4
12882,4
12883,4
12884,4
12885,4
12886,4
12887,4
12888,1
12889,4
12890,4
12891,1
12892,4
12893,4
12894,1
12895,4
12896,4
12897,4
12898,4
12899,4
12900,4
12901,4
12902,1
12903,1
12904,4
12905,4
12906,4
12907,1
12908,4
12909,4
12910,4
12911,1
12912,1
12913,4
12914,1
12915,4
12916,1
12917,4
12918,4
12919,1
12920,4
12921,4
12922,4
12923,1
12924,4
12925,4
12926,4
12927,4
12928,1
12929,4
12930,4
12931,4
12932,4
12933,4
12934,4
12935,4
12936,4
12937,4
12938,4
12939,4
12940,4
12941,4
12942,4
12943,4
12944,1
12945,4
12946,4
12947,4
12948,1
12949,4
12950,4
12951,4
12952,4
12953,4
12954,4
12955,1
12956,4
12957,4
12958,4
12959,4
12960,4
12961,1
12962,4
12963,4
12964,1
12965,4
12966,4
12967,4
12968,4
12969,4
12970,4
12971,4
12972,4
12973,4
12974,4
12975,1
12976,4
12977,4
12978,4
12979,4
12980,4
12981,4
12982,1
12983,4
12984,4
12985,4
12986,4
12987,4
12988,4
12989,4
12990,4
12991,4
12992,4
12993,4
12994,4
12995,4
12996,4
12997,4
12998,4
12999,4
13000,4
13001,4
13002,4
13003,1
13004,4
13005,4
13006,4
13007,4
13008,4
13009,4
13010,4
13011,4
13012,4
13013,1
13014,4
13015,1
13016,4
13017,1
13018,4
13019,4
13020,4
13021,4
13022,4
13023,4
13024,4
13025,4
13026,4
13027,4
13028,4
13029,4
13030,4
13031,1
13032,4
13033,4
13034,4
13035,4
13036,4
13037,1
13038,4
13039,4
13040,1
13041,4
13042,4
13043,1
13044,4
13045,4
13046,4
13047,4
13048,4
13049,4
13050,4
13051,4
13052,4
13053,1
13054,4
13055,4
13056,4
13057,4
13058,4
13059,4
13060,1
13061,4
13062,4
13063,1
13064,1
13065,4
13066,4
13067,1
13068,1
13069,4
13070,4
13071,4
13072,4
13073,1
13074,4
13075,1
13076,4
13077,4
13079,1
13080,4
13081,4
13082,4
13083,4
13084,4
13085,4
13086,4
13087,4
13088,1
13089,4
13090,4
13091,4
13092,1
13093,4
13094,4
13095,4
13096,1
13097,4
13098,4
13099,4
13100,4
13101,1
13102,1
13103,4
13104,1
13105,4
13106,4
13107,4
13108,1
13109,1
13110,4
13111,4
13112,4
13113,4
13114,4
13115,4
13116,4
13117,4
13118,4
13119,4
13120,4
13121,4
13122,4
13123,4
13124,4
13125,4
13126,4
13127,4
13128,4
13129,1
13130,4
13131,4
13132,4
13133,4
13134,4
13135,1
13136,4
13137,4
13138,4
13139,4
13140,4
13141,4
13142,4
13143,1
13144,4
13145,4
13146,4
13147,1
13148,4
13149,4
13150,4
13151,4
13152,4
13153,4
13154,4
13155,4
13156,1
13157,4
13158,4
13159,4
13160,4
13161,4
13162,1
13163,4
13164,4
13165,4
13166,1
13167,4
13168,4
13169,4
13170,4
13171,4
13172,4
13173,4
13174,4
13175,4
13176,1
13177,4
13178,1
13179,4
13180,4
13181,4
13182,4
13183,1
13184,4
13185,4
13186,4
13187,4
13188,4
13189,1
13190,4
13191,4
13192,4
13193,4
13194,4
13195,4
13196,4
13197,4
13198,4
13199,4
13200,4
13201,4
13202,4
13203,4
13204,1
13205,4
13206,1
13207,4
13208,4
13209,4
13210,4
13211,4
13212,4
13213,4
13214,1
13215,1
13216,4
13217,4
13218,4
13219,4
13220,4
13221,4
13222,4
13223,4
13224,1
13225,4
13226,4
13227,4
13228,4
13229,4
13230,4
13231,4
13232,4
13233,4
13234,4
13235,4
13236,4
13237,4
13238,4
13239,4
13240,1
13241,4
13242,4
13243,4
13244,4
13245,1
13246,4
13247,1
13248,1
13249,4
13250,1
13251,1
13252,1
13253,4
13254,4
13255,4
13256,4
13257,4
13258,4
13259,1
13260,4
13261,1
13262,4
13263,1
13264,4
13265,4
13266,4
13267,4
13268,1
13269,4
13270,4
13271,4
13272,4
13273,4
13274,4
13275,4
13276,4
13277,4
13278,4
13279,4
13280,4
13281,4
13282,1
13283,4
13284,4
13285,4
13286,4
13287,4
13288,1
13289,1
13290,4
13291,4
13292,4
13293,4
13294,4
13295,4
13296,1
13297,4
13298,4
13299,4
13300,4
13301,4
13302,4
13303,4
13304,4
13305,4
13306,4
13307,4
13308,4
13309,4
13310,1
13311,4
13312,4
13313,4
13314,1
13315,4
13316,1
13317,4
13318,4
13319,1
13320,4
13321,4
13322,4
13323,4
13324,4
13325,4
13326,1
13327,4
13328,4
13329,1
13330,4
13331,4
13332,4
13333,4
13334,4
13335,4
13336,4
13337,4
13338,4
13339,4
13340,4
13341,4
13342,4
13343,1
13344,4
13345,4
13346,4
13347,4
13348,4
13349,4
13350,4
13351,4
13352,4
13353,1
13354,4
13355,4
13356,4
13357,1
13358,4
13359,4
13360,4
13361,4
13362,4
13363,4
13364,4
13365,1
13366,4
13367,4
13368,4
13369,1
13370,1
13371,4
13372,1
13373,4
13374,4
13375,4
13376,4
13377,4
13378,4
13379,4
13380,4
13381,4
13382,4
13383,1
13384,4
13385,4
13386,4
13387,4
13388,4
13389,4
13390,1
13391,4
13392,4
13393,4
13394,1
13395,4
13396,1
13397,4
13398,4
13399,4
13400,4
13401,4
13402,4
13403,4
13404,4
13405,4
13406,1
13407,1
13408,1
13409,4
13410,4
13411,1
13412,4
13413,1
13414,4
13415,4
13416,4
13417,4
13418,4
13419,4
13420,1
13421,4
13422,4
13423,4
13424,4
13425,4
13426,4
13427,4
13428,4
13429,4
13430,4
13431,4
13432,4
13433,1
13434,4
13435,4
13436,4
13437,4
13438,4
13439,4
13440,1
13441,1
13442,4
13443,4
13444,1
13445,4
13446,4
13447,4
13448,4
13449,4
13450,4
13451,4
13452,4
13453,4
13454,1
13455,1
13456,4
13457,4
13458,1
13459,4
13460,4
13461,4
13462,4
13463,1
13464,1
13465,1
13466,4
13467,4
13468,1
13469,1
13470,1
13471,4
13472,4
13473,4
13474,1
13475,4
13476,4
13477,4
13478,4
13479,4
13480,4
13481,4
13482,4
13483,1
13484,4
13485,1
13486,4
13487,1
13488,1
13489,4
13490,4
13491,4
13492,4
13493,4
13494,4
13495,1
13496,4
13497,4
13498,1
13499,4
13500,4
13501,4
13502,4
13503,1
13504,1
13505,1
13506,4
13507,4
13508,4
13509,4
13510,4
13511,1
13512,4
13513,4
13514,4
13515,1
13516,4
13517,4
13518,1
13519,1
13520,4
13521,1
13522,4
13523,4
13524,1
13525,1
13526,1
13527,4
13528,1
13529,1
13530,4
13531,4
13532,1
13533,1
13534,4
13535,4
13536,4
13537,4
13538,4
13539,4
13540,4
13541,1
13542,4
13543,4
13544,4
13545,4
13546,4
13547,4
13548,4
13549,4
13550,4
13551,1
13552,1
13553,4
13554,4
13555,4
13556,4
13557,4
13558,1
13559,4
13560,1
13561,4
13562,4
13563,4
13564,1
13565,4
13566,1
13567,4
13568,4
13569,4
13570,4
13571,4
13572,1
13573,4
13574,1
13575,1
13576,4
13577,4
13578,1
13579,4
13580,1
13581,4
13582,1
13583,1
13584,4
13585,4
13586,1
13587,4
13588,1
13589,4
13590,4
13591,4
13592,4
13593,1
13594,4
13595,4
13596,4
13597,4
13598,1
13599,1
13600,4
13601,4
13602,1
13603,1
13604,1
13605,4
13606,4
13607,4
13608,4
13609,4
13610,1
13611,4
13612,4
13613,1
13614,4
13615,4
13616,4
13617,4
13618,4
13619,4
13620,1
13621,4
13622,1
13623,4
13624,1
13625,4
13626,4
13627,4
13628,4
13629,4
13630,4
13631,4
13632,4
13633,4
13634,4
13635,4
13636,1
13637,4
13638,1
13639,4
13640,4
13641,4
13642,1
13643,1
13644,4
13645,4
13646,4
13647,4
13648,4
13649,4
13650,1
13651,1
13652,4
13653,4
13654,1
13655,4
13656,1
13657,4
13658,4
13659,4
13660,1
13661,1
13662,4
13663,4
13664,1
13665,4
13666,4
13667,4
13668,4
13669,4
13670,1
13671,4
13672,1
13673,4
13674,1
13675,4
13676,4
13677,4
13678,1
13679,4
13680,4
13681,4
13682,1
13683,4
13684,4
13685,4
13686,4
13687,4
13688,4
13689,4
13690,4
13691,4
13692,1
13693,4
13694,4
13695,4
13696,4
13697,1
13698,1
13699,1
13700,4
13701,1
13702,4
13703,4
13704,4
13705,4
13706,4
13707,4
13708,4
13709,4
13710,4
13711,4
13712,4
13713,4
13714,4
13715,4
13716,4
13717,4
13718,4
13719,4
13720,1
13721,1
13722,4
13723,1
13724,4
13725,4
13726,4
13727,4
13728,1
13729,4
13730,1
13731,1
13732,1
13733,1
13734,4
13735,4
13736,1
13737,4
13738,4
13739,4
13740,4
13741,4
13742,4
13743,4
13744,4
13745,4
13746,4
13747,4
13748,4
13749,4
13750,4
13751,4
13752,4
13753,4
13754,1
13755,4
13756,1
13757,1
13758,4
13759,4
13760,4
13761,4
13762,4
13763,4
13764,4
13765,4
13766,4
13767,4
13768,4
13769,4
13770,4
13771,1
13772,4
13773,4
13774,4
13775,1
13776,4
13777,4
13778,4
13779,4
13780,1
13781,4
13782,4
13783,4
13784,4
13785,4
13786,4
13787,4
13788,4
13789,1
13790,1
13791,4
13792,4
13793,4
13794,4
13795,4
13796,4
13797,4
13798,1
13799,4
13800,4
13801,4
13802,4
13803,4
13804,4
13805,4
13806,1
13807,4
13808,4
13809,4
13810,4
13811,4
13812,4
13813,4
13814,1
13815,4
13816,1
13817,4
13818,4
13819,4
13820,1
13821,1
13822,1
13823,4
13824,1
13825,4
13826,1
13827,4
13828,4
13829,1
13830,1
13831,1
13832,4
13833,1
13834,4
13835,4
13836,4
13837,4
13838,1
13839,1
13840,1
13841,1
13842,4
13843,4
13844,4
13845,4
13846,4
13847,4
13848,1
13849,4
13850,4
13851,4
13852,4
13853,4
13854,4
13855,4
13856,1
13857,4
13858,1
13859,1
13860,1
13861,1
13862,4
13863,4
13864,4
13865,4
13866,4
13867,1
13868,1
13869,4
13870,4
13871,4
13872,4
13873,4
13874,4
13875,4
13876,4
13877,4
13878,4
13879,4
13880,4
13881,4
13882,1
13883,4
13884,4
13885,4
13886,4
13887,4
13888,4
13889,4
13890,1
13891,4
13892,4
13893,1
13894,4
13895,4
13896,4
13897,1
13898,1
13899,4
13900,4
13901,4
13902,4
13903,4
13904,1
13905,4
13906,4
13907,4
13908,5
13909,5
13910,5
13911,5
13912,5
13913,5
13914,5
13915,5
13916,5
13917,5
13918,5
13919,5
13920,5
13921,5
13922,5
13923,5
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,7
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13943,7
13944,0
13945,0
13946,0
13947,0
13948,0
13949,0
13950,0
13951,0
13952,0
13953,0
13954,0
13955,0
13956,0
13957,0
13958,7
13959,0
13960,0
13961,7
13962,0
13963,0
13964,0
13965,0
13966,0
13967,7
13968,0
13969,0
13970,0
13971,7
13972,7
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,7
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,7
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,7
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,7
14012,7
14013,0
14014,0
14015,0
14016,0
14017,0
14018,0
14019,7
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,7
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,7
14039,0
14040,0
14041,7
14042,0
14043,0
14044,0
14045,7
14046,0
14047,7
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,5
14059,5
14060,5
14061,5
14062,5
14063,5
14064,5
14065,5
14066,5
14067,5
14068,5
14069,5
14070,5
14071,5
14072,5
14073,5
14074,5
14075,5
14076,5
14077,5
14078,5
14079,5
14080,5
14081,5
14082,5
14083,5
14084,5
14085,5
14086,5
14087,5
14088,5
14089,5
14090,5
14091,5
14092,5
14093,5
14094,5
14095,5
14096,5
14097,5
14098,5
14099,5
14100,5
14101,5
14102,5
14103,5
14104,5
14105,5
14106,5
14107,5
14108,5
14109,5
14110,5
14111,5
14112,5
14113,5
14114,5
14115,5
14116,5
14117,5
14118,5
14119,5
14120,5
14121,5
14122,5
14123,5
14124,5
14125,5
14126,5
14127,5
14128,5
14129,5
14130,5
14131,5
14132,5
14133,5
14134,5
14135,5
14136,5
14137,5
14138,5
14139,5
14140,5
14141,5
14142,5
14143,5
14144,5
14145,5
14146,5
14147,5
14148,5
14149,5
14150,5
14151,5
14152,5
14153,5
14154,5
14155,5
14156,5
14157,5
14158,5
14159,5
14160,5
14161,5
14162,5
14163,5
14164,5
14165,5
14166,5
14167,5
14168,5
14169,5
14170,5
14171,5
14172,5
14173,5
14174,5
14175,5
14176,5
14177,5
14178,5
14179,5
14180,5
14181,5
14182,5
14183,5
14184,5
14185,5
14186,5
14187,5
14188,5
14189,5
14190,5
14191,5
14192,5
14193,5
14194,5
14195,5
14196,5
14197,5
14198,5
14199,5
14200,5
14201,5
14202,5
14203,5
14204,5
14205,5
14206,5
14207,5
14208,5
14209,5
14210,5
14211,5
14212,5
14213,5
14214,5
14215,5
14216,5
14217,5
14218,5
14219,5
14220,5
14221,5
14222,5
14223,5
14224,5
14225,5
14226,5
14227,5
14228,5
14229,5
14230,5
14231,5
14232,5
14233,5
14234,5
14235,5
14236,5
14237,5
14238,5
14239,5
14240,5
14241,5
14242,5
14243,5
14244,5
14245,5
14246,5
14247,5
14248,5
14249,5
14250,5
14251,5
14252,5
14253,5
14254,5
14255,5
14256,5
14257,5
14258,5
14259,5
14260,5
14261,5
14262,5
14263,5
14264,5
14265,5
14266,5
14267,5
14268,5
14269,5
14270,5
14271,5
14272,5
14273,5
14274,5
14275,5
14276,5
14277,5
14278,5
14279,5
14280,5
14281,5
14282,5
14283,5
14284,5
14285,5
14286,5
14287,5
14288,5
14289,5
14290,5
14291,5
14292,5
14293,5
14294,5
14295,5
14296,5
14297,5
14298,5
14299,5
14300,5
14301,5
14302,5
14303,5
14304,5
14305,5
14306,5
14307,5
14308,5
14309,5
14310,5
14311,5
14312,5
14313,5
14314,5
14315,5
14316,5
14317,5
14318,5
14319,5
14320,5
14321,5
14322,5
14323,5
14324,5
14325,5
14326,5
14327,5
14328,5
14329,5
14330,5
14331,5
14332,5
14333,5
14334,5
14335,5
14336,5
14337,5
14338,5
14339,5
14340,5
14341,5
14342,5
14343,5
14344,5
14345,5
14346,5
14347,5
14348,5
14349,5
14350,5
14351,5
14352,5
14353,5
14354,5
14355,5
14356,5
14357,5
14358,5
14359,5
14360,5
14361,5
14362,5
14363,5
14364,5
14365,5
14366,5
14367,5
14368,5
14369,5
14370,5
14371,5
14372,5
14373,5
14374,5
14375,5
14376,5
14377,5
14378,5
14379,5
14380,5
14381,5
14382,5
14383,5
14384,5
14385,5
14386,5
14387,5
14388,5
14389,5
14390,5
14391,5
14392,5
14393,5
14394,5
14395,5
14396,5
14397,5
14398,5
14399,5
14400,5
14401,5
14402,5
14403,5
14404,5
14405,5
14406,5
14407,5
14408,5
14409,5
14410,5
14411,5
14412,5
14413,5
14414,5
14415,5
14416,5
14417,5
14418,5
14419,5
14420,5
14421,5
14422,5
14423,5
14424,5
14425,5
14426,5
14427,5
14428,5
14429,5
14430,5
14431,5
14432,5
14433,5
14434,5
14435,5
14436,5
14437,5
14438,5
14439,5
14440,5
14441,5
14442,5
14443,5
14444,5
14445,5
14446,1
14447,4
14448,4
14449,1
14450,4
14451,1
14452,1
14453,1
14454,4
14455,4
14456,4
14457,4
14458,4
14459,4
14460,4
14461,1
14462,4
14463,4
14464,1
14465,1
14466,4
14467,4
14468,4
14469,4
14470,4
14471,4
14472,4
14473,4
14474,1
14475,4
14476,4
14477,4
14478,4
14479,4
14480,4
14481,4
14482,1
14483,1
14484,4
14485,4
14486,4
14487,4
14488,4
14489,4
14490,4
14491,4
14492,4
14493,4
14494,1
14495,1
14496,1
14497,4
14498,1
14499,4
14500,4
14501,4
14502,4
14503,1
14504,4
14505,4
14506,1
14507,4
14508,4
14509,4
14510,4
14511,1
14512,1
14513,4
14514,4
14515,4
14516,4
14517,4
14518,4
14519,4
14520,4
14521,4
14522,4
14523,4
14524,4
14525,4
14526,4
14527,1
14528,4
14529,4
14530,4
14531,4
14532,1
14533,4
14534,4
14535,1
14536,4
14537,4
14538,4
14539,4
14540,4
14541,4
14542,1
14543,4
14544,4
14545,4
14546,4
14547,4
14548,4
14549,1
14550,1
14551,1
14552,4
14553,4
14554,4
14555,4
14556,1
14557,4
14558,4
14559,4
14560,4
14561,1
14562,4
14563,4
14564,4
14565,4
14566,4
14567,4
14568,1
14569,4
14570,4
14571,1
14572,1
14573,4
14574,4
14575,4
14576,1
14577,4
14578,1
14579,4
14580,4
14581,4
14582,4
14583,4
14584,1
14585,4
14586,4
14587,4
14588,4
14589,4
14590,1
14591,4
14592,4
14593,4
14594,1
14595,4
14596,4
14597,4
14598,4
14599,1
14600,1
14601,4
14602,4
14603,4
14604,4
14605,4
14606,4
14607,1
14608,4
14609,4
14610,4
14611,4
14612,4
14613,4
14614,4
14615,4
14616,1
14617,4
14618,1
14619,4
14620,4
14621,4
14622,4
14623,4
14624,4
14625,4
14626,4
14627,4
14628,1
14629,4
14630,4
14631,4
14632,4
14633,1
14634,4
14635,4
14636,4
14637,4
14638,1
14639,4
14640,4
14641,4
14642,1
14643,1
14644,4
14645,4
14646,4
14647,4
14648,4
14649,1
14650,4
14651,4
14652,1
14653,4
14654,4
14655,4
14656,4
14657,1
14658,4
14659,1
14660,4
14661,1
14662,4
14663,4
14664,4
14665,4
14666,4
14667,4
14668,4
14669,4
14670,4
14671,1
14672,4
14673,4
14674,4
14675,4
14676,4
14677,4
14678,4
14679,4
14680,4
14681,4
14682,4
14683,4
14684,4
14685,4
14686,1
14687,4
14688,4
14689,4
14690,4
14691,4
14692,4
14693,4
14694,1
14695,4
14696,1
14697,1
14698,4
14699,4
14700,4
14701,1
14702,4
14703,4
14704,4
14705,4
14706,4
14707,4
14708,4
14709,4
14710,4
14711,1
14712,1
14713,4
14714,4
14715,4
14716,4
14717,4
14718,4
14719,4
14720,4
14721,1
14722,4
14723,4
14724,1
14725,4
14726,4
14727,4
14728,4
14729,4
14730,4
14731,1
14732,4
14733,1
14734,1
14735,4
14736,4
14737,4
14738,4
14739,4
14740,1
14741,4
14742,1
14743,4
14744,4
14745,4
14746,4
14747,4
14748,1
14749,1
14750,4
14751,4
14752,1
14753,1
14754,4
14755,4
14756,4
14757,1
14758,4
14759,4
14760,4
14761,4
14762,4
14763,4
14764,4
14765,4
14766,4
14767,4
14768,4
14769,4
14770,1
14771,4
14772,4
14773,4
14774,4
14775,4
14776,4
14777,4
14778,4
14779,4
14780,4
14781,4
14782,1
14783,4
14784,4
14785,4
14786,1
14787,4
14788,4
14789,4
14790,4
14791,1
14792,4
14793,4
14794,4
14795,4
14796,4
14797,4
14798,4
14799,4
14800,4
14801,4
14802,4
14803,4
14804,4
14805,4
14806,4
14807,4
14808,1
14809,4
14810,1
14811,4
14812,4
14813,4
14814,1
14815,4
14816,4
14817,4
14818,4
14819,1
14820,4
14821,4
14822,4
14823,4
14824,4
14825,4
14826,4
14827,4
14828,4
14829,4
14830,4
14831,4
14832,4
14833,4
14834,4
14835,1
14836,1
14837,4
14838,4
14839,4
14840,1
14841,1
14842,1
14843,1
14844,4
14845,1
14846,4
14847,4
14848,1
14849,4
14850,4
14851,4
14852,4
14853,4
14854,1
14855,4
14856,4
14857,1
14858,4
14859,4
14860,4
14861,4
14862,1
14863,1
14864,1
14865,4
14866,4
14867,4
14868,4
14869,4
14870,4
14871,4
14872,4
14873,4
14874,4
14875,4
14876,4
14877,4
14878,1
14879,4
14880,1
14881,1
14882,4
14883,4
14884,4
14885,4
14886,4
14887,1
14888,4
14889,4
14890,4
14891,4
14892,4
14893,4
14894,4
14895,4
14896,1
14897,4
14898,4
14899,4
14900,4
14901,1
14902,4
14903,4
14904,4
14905,4
14906,4
14907,1
14908,1
14909,1
14910,1
14911,4
14912,4
14913,4
14914,4
14915,1
14916,4
14917,1
14918,4
14919,4
14920,1
14921,4
14922,4
14923,4
14924,4
14925,4
14926,4
14927,4
14928,4
14929,4
14930,4
14931,4
14932,1
14933,4
14934,4
14935,4
14936,4
14937,4
14938,4
14939,4
14940,1
14941,4
14942,4
14943,4
14944,4
14945,1
14946,1
14947,1
14948,1
14949,1
14950,4
14951,4
14952,4
14953,1
14954,1
14955,4
14956,4
14957,5
14958,5
14959,5
14960,5
14961,5
14962,5
14963,5
14964,5
14965,5
14966,5
14967,5
14968,5
14969,5
14970,5
14971,5
14972,5
14973,5
14974,5
14975,5
14976,5
14977,5
14978,5
14979,5
14980,5
14981,5
14982,5
14983,5
14984,5
14985,5
14986,5
14987,5
14988,5
14989,5
14990,5
14991,5
14992,5
14993,5
14994,5
14995,5
14996,5
14997,5
14998,5
14999,5
15000,5
15001,5
15002,5
15003,5
15004,5
15005,5
15006,5
15007,5
15008,5
15009,5
15010,5
15011,5
15012,5
15013,5
15014,5
15015,5
15016,5
15017,5
15018,5
15019,5
15020,5
15021,5
15022,5
15023,5
15024,5
15025,5
15026,5
15027,5
15028,5
15029,5
15030,5
15031,5
15032,5
15033,5
15034,5
15035,5
15036,5
15037,5
15038,5
15039,5
15040,5
15041,5
15042,5
15043,5
15044,5
15045,5
15046,5
15047,5
15048,5
15049,5
15050,5
15051,5
15052,5
15053,5
15054,5
15055,5
15056,5
15057,5
15058,5
15059,5
15060,5
15061,5
15062,5
15063,5
15064,5
15065,5
15066,5
15067,5
15068,5
15069,5
15070,5
15071,5
15072,5
15073,5
15074,5
15075,5
15076,5
15077,5
15078,5
15079,5
15080,5
15081,5
15082,5
15083,5
15084,5
15085,5
15086,5
15087,5
15088,5
15089,5
15090,5
15091,5
15092,5
15093,5
15094,5
15095,5
15096,5
15097,5
15098,5
15099,5
15100,5
15101,5
15102,5
15103,5
15104,5
15105,5
15106,5
15107,5
15108,5
15109,5
15110,5
15111,5
15112,5
15113,5
15114,5
15115,5
15116,5
15117,5
15118,5
15119,5
15120,5
15121,5
15122,5
15123,5
15124,5
15125,5
15126,5
15127,5
15128,5
15129,5
15130,5
15131,5
15132,5
15133,5
15134,5
15135,5
15136,5
15137,5
15138,5
15139,5
15140,5
15141,5
15142,5
15143,5
15144,5
15145,5
15146,5
15147,5
15148,5
15149,5
15150,5
15151,5
15152,5
15153,5
15154,5
15155,5
15156,5
15157,5
15158,5
15159,5
15160,5
15161,5
15162,5
15163,5
15164,5
15165,5
15166,5
15167,5
15168,5
15169,5
15170,5
15171,5
15172,5
15173,5
15174,5
15175,5
15176,5
15177,5
15178,5
15179,5
15180,5
15181,5
15182,5
15183,5
15184,5
15185,5
15186,5
15187,5
15188,5
15189,5
15190,5
15191,5
15192,5
15193,5
15194,5
15195,5
15196,5
15197,5
15198,5
15199,5
15200,5
15201,5
15202,5
15203,5
15204,5
15205,5
15206,5
15207,5
15208,5
15209,5
15210,5
15211,5
15212,5
15213,5
15214,5
15215,5
15216,5
15217,5
15218,5
15219,5
15220,5
15221,5
15222,5
15223,5
15224,5
15225,5
15226,5
15227,5
15228,5
15229,5
15230,5
15231,5
15232,5
15233,5
15234,5
15235,5
15236,5
15237,5
15238,5
15239,5
15240,5
15241,5
15242,5
15243,5
15244,5
15245,5
15246,5
15247,5
15248,5
15249,5
15250,5
15251,5
15252,5
15253,5
15254,5
15255,5
15256,5
15257,5
15258,5
15259,5
15260,5
15261,5
15262,5
15263,5
15264,5
15265,5
15266,5
15267,5
15268,5
15269,5
15270,5
15271,5
15272,5
15273,5
15274,5
15275,5
15276,5
15277,5
15278,5
15279,5
15280,5
15281,5
15282,5
15283,5
15284,5
15285,5
15286,5
15287,5
15288,5
15289,5
15290,5
15291,5
15292,5
15293,5
15294,5
15295,5
15296,5
15297,5
15298,5
15299,5
15300,5
15301,5
15302,5
15303,5
15304,5
15305,5
15306,5
15307,5
15308,5
15309,5
15310,5
15311,5
15312,5
15313,5
15314,5
15315,5
15316,5
15317,5
15318,5
15319,5
15320,5
15321,5
15322,5
15323,5
15324,5
15325,5
15326,5
15327,5
15328,5
15329,5
15330,5
15331,5
15332,5
15333,5
15334,5
15335,5
15336,5
15337,5
15338,5
15339,5
15340,5
15341,5
15342,5
15343,5
15344,5
15345,5
15346,5
15347,5
15348,5
15349,5
15350,5
15351,5
15352,5
15353,5
15354,5
15355,5
15356,5
15357,5
15358,5
15359,5
15360,5
15361,5
15362,5
15363,5
15364,5
15365,5
15366,5
15367,5
15368,5
15369,5
15370,5
15371,5
15372,5
15373,5
15374,5
15375,5
15376,5
15377,5
15378,5
15379,5
15380,5
15381,5
15382,5
15383,5
15384,5
15385,5
15386,5
15387,5
15388,5
15389,5
15390,5
15391,5
15392,5
15393,5
15394,5
15395,5
15396,5
15397,5
15398,5
15399,5
15400,5
15401,5
15402,5
15403,5
15404,5
15405,5
15406,5
15407,5
15408,5
15409,5
15410,5
15411,5
15412,5
15413,5
15414,5
15415,5
15416,5
15417,5
15418,5
15419,5
15420,5
15421,5
15422,5
15423,5
15424,5
15425,5
15426,5
15427,5
15428,5
15429,5
15430,5
15431,5
15432,5
15433,5
15434,5
15435,5
15436,5
15437,5
15438,5
15439,5
15440,5
15441,5
15442,5
15443,5
15444,5
15445,5
15446,5
15447,5
15448,5
15449,5
15450,5
15451,5
15452,5
15453,5
15454,5
15455,5
15456,5
15457,5
15458,5
15459,5
15460,5
15461,5
15462,5
15463,5
15464,5
15465,5
15466,5
15467,5
15468,5
15469,5
15470,5
15471,5
15472,5
15473,5
15474,5
15475,5
15476,5
15477,5
15478,5
15479,5
15480,5
15481,5
15482,5
15483,5
15484,5
15485,4
15486,4
15487,4
15488,4
15489,4
15490,4
15491,4
15492,4
15493,4
15494,4
15495,4
15496,4
15497,4
15498,4
15499,4
15500,4
15501,4
15502,4
15503,4
15504,4
15505,4
15506,4
15507,4
15508,4
15509,4
15510,4
15511,4
15512,4
15513,4
15514,4
15515,4
15516,4
15517,4
15518,4
15519,4
15520,4
15521,4
15522,4
15523,4
15524,4
15525,4
15526,4
15527,4
15528,4
15529,4
15530,4
15531,4
15532,4
15533,4
15534,4
15535,4
15536,4
15537,4
15538,4
15539,4
15540,4
15541,4
15542,4
15543,4
15544,4
15545,4
15546,4
15547,4
15548,4
15549,4
15550,4
15551,4
15552,4
15553,4
15554,4
15555,4
15556,4
15557,4
15558,4
15559,4
15560,4
15561,4
15562,4
15563,4
15564,4
15565,4
15566,4
15567,4
15568,4
15569,4
15570,4
15571,4
15572,4
15573,4
15574,4
15575,4
15576,4
15577,4
15578,4
15579,4
15580,4
15581,4
15582,4
15583,4
15584,4
15585,4
15586,4
15587,4
15588,4
15589,4
15590,4
15591,4
